"ASV_ID","ASV_sha","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_166","9d88184a4f1d182c068958901751b446","Bacteria","Bacillota","Bacilli","RF39","UBA660","RUG14121","RUG14121 sp016297695"
"ASV_167","593ed62cd24773197d4eeb4cca6bbd55","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-147","Palsa-147 sp013286465"
"ASV_168","0538a6109bb207a24d80eb4829cdd582","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lutimaribacter",NA
"ASV_169","8df2b2e6c1cb64bd18b81d5bae7f0898","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Telluria",NA
"ASV_170","616a2b7f29cebc02c036a74f8cc4ab20","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Gluconacetobacter",NA
"ASV_171","6ca740bf7d917bed5188b292b95561ef","Bacteria","Bacillota","Bacilli","Aneurinibacillales","Aneurinibacillaceae","Aneurinibacillus",NA
"ASV_172","d3843642fb3c77ed98e31a35fa918c92","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae","AP-15","AP-15 sp021812165"
"ASV_173","f61db4f18408220f35b368effea7821f","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295",NA
"ASV_174","922f741ee774d85fd38a26312d4e9dda","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA
"ASV_175","d526d1a358c5c6c3cf900ce27ae9cca7","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum",NA
"ASV_176","1a4d7d865a219ff8d59b6cf32811cfe9","Bacteria","Actinomycetota","Thermoleophilia",NA,NA,NA,NA
"ASV_177","d67c74f822158ca2eb92537a4590af18","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","Palsa-295 sp020072765"
"ASV_178","2addc4d2868a76112b88e34b938acf7a","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA
"ASV_179","c4def24d4e9cea12f3f0a8a0ca43afda","Bacteria","Actinomycetota","Acidimicrobiia","IMCC26256",NA,NA,NA
"ASV_180","9f4e710d2727558996fdfb907d3ab9f9","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum",NA
"ASV_181","25b8634e3393470786a7f03c8cca1bd8","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Oleiagrimonas","Oleiagrimonas citrea"
"ASV_182","86f1248ee4ea85afd8c5b67cc1b04d4c","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",NA
"ASV_183","1535cb2352e68aeba61aaa2e2cf9e45f","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_184","091d1839ce8917d9b832aa079f40c85f","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_185","e6f35e978bd7ee5baf1f0e2b955965f6","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae",NA,NA
"ASV_186","35a035e8e0987c8ebf33ed604cb85bde","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_187","af062725e851baa19a57d27c454641e6","Bacteria","Actinomycetota","UBA4738","UBA4738","HRBIN12",NA,NA
"ASV_188","d55fb18bacbcd32852b157075e037264","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Rhizomicrobium sp903902075"
"ASV_189","b5d49294b2ff467ac47bd4354403f548","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_190","ea9648d1684621260607a7bd66bfbd18","Bacteria","Actinomycetota","Actinomycetia","Streptomycetales","Catenulisporaceae","Actinospica","Actinospica sp018139625"
"ASV_191","59376eca7221c7581fcc828973d2b938","Bacteria","Acidobacteriota","Terriglobia","UBA7540","UBA7540",NA,NA
"ASV_192","e19d2ae3bb9663795ab3089680a3f9cc","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","JABDBE01","JABDBE01 sp013288805"
"ASV_193","74a26e97b02fcab82b0d346de4920f75","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_194","c489a5dd3e6b99cbbe986a7965f907ff","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Cellulomonadaceae","Oerskovia",NA
"ASV_195","e4455cb70f6cc4ad9e554e0102ad1175","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_A","GCA-918320885","GCA-918320885","GCA-918320885 sp918320885"
"ASV_196","2eabacaedd8c3c65a88620dd9b0ecd4a","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"ASV_197","7ef6a6f0dfd650a93138c85eebf1b5c0","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450",NA,NA
"ASV_198","cbd25e4606f401feaf8b3dfc4a3a1648","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter",NA
"ASV_199","b1183d2a0f404e63608f6df3d172088d","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_200","d7abbdf4303cc5e5221d18d8a6bed3c7","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum",NA
"ASV_201","6727bb2c91a7a6b0489e814af3bb9cbc","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01","VAYN01 sp005885405"
"ASV_202","b182282402eede51b95c9f9e49e81c96","Bacteria","Cyanobacteriota","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Nostoc","Nostoc sp003326205"
"ASV_203","869c0d991c09d03f457b0b4a2d6a8554","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","Palsa-739","Palsa-739 sp019683855"
"ASV_204","b48a188a24ed126894db7d73bd6617cc","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella occulta"
"ASV_205","1570f28f784c00f94eda780ca865cf88","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA45","Gp6-AA45 sp020073005"
"ASV_206","66d2b628187f8fa3b00f5c3628cc161d","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodopila","Rhodopila sp009765975"
"ASV_207","c1676c8e7b1c115265c6efd8b8525371","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450",NA,NA
"ASV_208","5447387f2e042b426b272866c391f08d","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","C-114","C-114 sp015478725"
"ASV_209","dc833156df5cf571bb4d9ffca16a6fd9","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_210","7ee887c17d10c4237ab681bfb743d654","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_211","57c4f3ede08667957471c9e2025b31ae","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA45","Gp6-AA45 sp020073005"
"ASV_212","3481fa43fe5fba6aecdc7f9aae6ed9c0","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"ASV_213","1712d57186ccaeae1ef8d9af84b94d81","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"ASV_214","b5956402a24a9153484f4249effcec18","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"ASV_215","3c00ee377f1adefa469f20103914f35e","Bacteria","Actinomycetota","Actinomycetia","Streptomycetales","Catenulisporaceae",NA,NA
"ASV_216","a5e48b027fcf233fa5c9a33e67ddd2c4","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","3-1-20CM-4-69-9","3-1-20CM-4-69-9 sp013816245"
"ASV_217","e382c2322310af3a189ff26ed93802dc","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","Sulfotelmatobacter sp020073465"
"ASV_218","299bd64c68a02d98eaef55b68de363e8","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"ASV_219","62c42ad76b49094286cfc4314bdf03de","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae",NA,NA
"ASV_220","a085283a90a7f04df0b63f104292d9a1","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",NA
"ASV_221","b1937d4985b612a6e9c822da87bdf76e","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae",NA,NA
"ASV_222","c35f665bd95ab81a5ca34ee89524dba5","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B","Sphaerotilus",NA
"ASV_223","bab31df2a1a1bfbde6f5777b917322b6","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Brenneria",NA
"ASV_224","f4a8aff56ada61ec5fcd8223b4bdc289","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"ASV_225","318731df8b5243f85b944770513f061e","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_226","2f1e05efe8d6cd378dcfbe6e292204dd","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_227","b0739a7403f8d272bd84c838e0b14ddd","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","JABEVI01","JABEVI01 sp021779535"
"ASV_228","bf0d2ff01a31e08e1c44cbbe217d52ad","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_229","54f4234acc927c2393ee628c9216e741","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450",NA,NA
"ASV_230","120eba657e42a11a5c29f97b90f02035","Bacteria","Actinomycetota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ASV_231","0ef28417925c8c1ffa2a781fdc2518ad","Bacteria","Bacillota","Bacilli","RF39","UBA660","RUG14121","RUG14121 sp016297695"
"ASV_232","b48b63a83c387c6eac076039e79cee76","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Lichenihabitans","Lichenihabitans sp021730615"
"ASV_233","3ab43fcc04514ef20f0fe8689a8c5ea7","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae",NA,NA
"ASV_234","5753e2e978be831e0069b6a3a76862c8","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295",NA
"ASV_235","eef6d3c42ab7df7398b35f58e10d7f8d","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",NA
"ASV_236","19591c33aa0339d2d14fc1e32d13cb1e","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter",NA
"ASV_237","1099e2ca8e67158bfb8e3670df1759af","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA8438",NA,NA
"ASV_238","ed4897364210960229ae8b3074c5a6ed","Bacteria","Myxococcota","Polyangia","Fen-1088","Fen-1088","Fen-1137","Fen-1137 sp023438785"
"ASV_239","be6bd039791694bcdcc8920b2114c624","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea","Rudaea sp005503555"
"ASV_240","f61a1e0af16db11c15a3bfbf4c6cbd6d","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"ASV_241","0f700b983207ec336ed4b4679028b514","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","CSP1-6",NA,NA
"ASV_242","3da13822a4e59d2d70a6ec427c82e650","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"ASV_243","1c4a6599a9eb265dbfc6def516586cc7","Bacteria","Myxococcota","XYA12-FULL-58-9","XYA12-FULL-58-9","JALHOP01","JALHOP01","JALHOP01 sp022842935"
"ASV_244","cfb07959a1cadbe4cfbbaa991e1f43dc","Bacteria","Actinomycetota","Acidimicrobiia","IMCC26256",NA,NA,NA
"ASV_245","bef7bc0671a44d81dd7eab6fdf2b143c","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_246","7df7a67bcfcbcc9575687ba5cbb86a03","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella",NA
"ASV_247","b8bc5b68234e46d83232b88532120d69","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Lichenihabitans","Lichenihabitans minor"
"ASV_248","bb7fc6ce6a36c31fa5e9cc00dddc72c4","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_249","54cc8efb2a9eb7fdeef9249059bb3f8e","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_250","8313229bef929e96a1df6368c186a220","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Lichenicoccus","Lichenicoccus roseus"
"ASV_251","07d888df7991a391a32bf0305b447287","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","Roseiarcus sp009765995"
"ASV_252","29115e7bd8ef43044853d0193cf6f622","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_253","482d03b2101c6f9740a184450a0c6941","Bacteria","Dormibacterota","Dormibacteria","UBA8260","Bog-877",NA,NA
"ASV_254","97a7fce8cdd13b1e08878a12b1ece4fd","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","Palsa-739","Palsa-739 sp019683855"
"ASV_255","375097b560fa92e9931a2b15b838c38e","Bacteria","Actinomycetota","Actinomycetia",NA,NA,NA,NA
"ASV_256","0c5a6ea29ed0fc80f8d52e20062f5260","Bacteria","Dormibacterota","Dormibacteria","Dormibacterales","Dormibacteraceae",NA,NA
"ASV_257","3dcf6d21e317d455a95c6f411d850799","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae",NA,NA
"ASV_258","df58fefeb90dc9ec40e778bc30bea6d8","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01","VAYN01 sp005885405"
"ASV_259","d892d40bc79d0c356bd2886ce8d120ee","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Cellulomonadaceae","Cellulomonas",NA
"ASV_260","77e8c011ba49812b2d8c2085785afe8a","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA
"ASV_261","31581ffc36b7c7398618f72561b9c30e","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA
"ASV_262","29abf79937c29f1d4d7d5739225d3b22","Bacteria","Desulfobacterota_B","Binatia","Binatales","Binataceae","Binatus",NA
"ASV_263","17212e54fae69ca66f23490a55cb3775","Bacteria","Actinomycetota","Actinomycetia","Streptomycetales","Catenulisporaceae","Actinospica",NA
"ASV_264","a5265b3a41f9b0b98dd3ae5c6cdaede4","Bacteria","Mcinerneyibacteriota","Mcinerneyibacteria","Mcinerneyibacteriales","Mcinerneyibacteriaceae","Mcinerneyibacterium","Mcinerneyibacterium aminivorans"
"ASV_265","fd91568b2f67f861ab0edbf488dea33b","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-756","Bog-756 sp003138855"
"ASV_266","ad8664f21c744d16b06f829014b5511c","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_267","2c425ec56291203c694145f1ec3166f1","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_268","44cff5628071b5cf710cbc9803da9168","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","Sulfotelmatobacter sp020073385"
"ASV_269","7e0991cb44bd5a93f3c4941ef6b92ca8","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19",NA
"ASV_270","e5eb50a9fbe49a432bea3cce0ce49fc5","Bacteria","Actinomycetota","Aquicultoria","Aquicultorales","Aquicultoraceae","Kmv33","Kmv33 sp014859275"
"ASV_271","d15bc449222795a9ff230013aa633686","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"ASV_272","478cb48a11d2ee43a3387d81d94f48d7","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931","BOG-931 sp019075925"
"ASV_273","eef248ae6964748eba64f013a5712822","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","Roseiarcus sp009765995"
"ASV_274","09aa002a2f42aaa4bce28e5c6737e22a","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA45","Gp6-AA45 sp020073005"
"ASV_275","bdf8a26094624622d68509a87fa75ba7","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae_G","Bacillus_A",NA
"ASV_276","c5985dbbc899a40375e28e33a5368251","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"ASV_277","9873811ba9ff9c16114e825a656a42b9","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Paracidobacterium","Paracidobacterium acidisoli"
"ASV_278","9170143295e4485d2e413fc0f0116f77","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Chryseomicrobium",NA
"ASV_279","86c049dbebf28346fbcab63b05dd7560","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_280","735e187360fdf25275eaef881190740e","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_281","6439fba2a588ce7ef2823fe16379102d","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19",NA
"ASV_282","e4d45b94f551a57033bb5020d11ea685","Bacteria","Desulfobacterota","DSM-4660","Desulfatiglandales","Desulfatiglandaceae","B111-G9","B111-G9 sp003646865"
"ASV_283","a75b8b7a25390763ec9a75f71e384834","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"ASV_284","954122fe2924f58e605e25177bef89ea","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae",NA,NA
"ASV_285","660cf9a7d0b62676b96ef9146d76ea0c","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","JADGHX01","JADGHX01 sp019683695"
"ASV_286","5c55603143506279a2cd1a9a18210c0c","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9",NA,NA
"ASV_287","cc761daf51f27c423da57f3f1f0ff5cc","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"ASV_288","0d20658811c1d615ba21e9aa99bb818f","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_289","a843fc211658b32d18ca8567f97f1a1e","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B","Variovorax","Variovorax sp024372625"
"ASV_290","6849c8bddac67d506969ad93d9b61c57","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450",NA,NA
"ASV_291","308df1fb41d807a16562a9960b47db39","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA
"ASV_292","ebdc2615b61fe628b9ce6252f7465d9d","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","GMQP-bins7","GMQP-bins7 sp004366385"
"ASV_293","ffeaf08a619e751671006068aaefb7c2","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","EB88","EB88 sp003858395"
"ASV_294","57f342a6fdf81daf0208be868c48b25b","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Casimicrobiaceae","VBCG01","VBCG01 sp016704895"
"ASV_295","6bb5b0fd998444a0b9350e82fe477bf2","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","UBA5172","UBA5172 sp021806005"
"ASV_296","e091bee6fbf878df94dda4afeb475fa3","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","Palsa-295 sp020072765"
"ASV_297","9aaaf9fa09d4e73469b9d9b770b86213","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_298","359770b93673e10df347f0b09b114ad6","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450",NA,NA
"ASV_299","2297089420e0dd89adaf674cbedc9e29","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales",NA,NA,NA
"ASV_300","eb0fc93316e9ec825848608808ccdaa5","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"ASV_301","6835f170df57d03681d23bbcfc3f20eb","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_302","808ede86ad93d710f5bb8b7f81226b1a","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","Palsa-739","Palsa-739 sp019683855"
"ASV_303","ea93341e08300bd78c3ea01820b82240","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"ASV_304","b81bdb718c68b866fe1183c43e64b2e7","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465",NA
"ASV_305","2e15ba4095901b8eadfc5b30133b1834","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_306","ae90faeed50ed5a8cb0ceb5002050338","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA,NA
"ASV_307","e2700aefa86b128937c05f4f4dd45b71","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA45","Gp6-AA45 sp020073005"
"ASV_308","9eab7a1249300ee6e9757c224201f94d","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA
